Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,Id
25140,2.22,Premium,J,SI2,61.8,58.0,13703,8.42,8.31,5.17,25139
24997,2.2,Ideal,I,SI2,62.2,56.0,13512,8.33,8.29,5.17,24996
25911,2.22,Very Good,I,SI2,62.9,59.0,15047,8.2,8.24,5.17,25910
27554,2.16,Ideal,I,VS1,62.7,56.0,18342,8.28,8.2,5.17,27553
26008,2.2,Premium,I,SI2,63.0,59.0,15238,8.22,8.19,5.17,26007
24665,2.1,Very Good,G,SI2,63.4,58.0,13007,8.19,8.12,5.17,24664
22621,2.01,Fair,I,SI2,66.5,61.0,10671,7.81,7.75,5.17,22620
13992,2.01,Fair,I,I1,67.4,58.0,5696,7.71,7.64,5.17,13991
26524,2.28,Premium,J,VS1,60.3,58.0,16174,8.58,8.53,5.16,26523
27664,2.29,Premium,I,VS2,60.8,60.0,18653,8.47,8.5,5.16,27663
24186,2.31,Very Good,J,SI2,60.7,63.0,12369,8.52,8.48,5.16,24185
27750,2.29,Premium,I,VS2,60.8,60.0,18823,8.5,8.47,5.16,27749
25793,2.25,Very Good,H,SI2,61.2,63.0,14775,8.49,8.38,5.16,25792
27311,2.16,Ideal,H,SI1,61.9,57.0,17820,8.3,8.38,5.16,27310
25673,2.2,Ideal,J,SI1,61.5,57.0,14593,8.41,8.37,5.16,25672
26807,2.22,Ideal,J,VS1,61.8,59.0,16689,8.34,8.37,5.16,26806
24731,2.23,Premium,J,SI1,62.1,59.0,13069,8.29,8.33,5.16,24730
27441,2.19,Very Good,E,SI2,62.4,61.0,18067,8.23,8.31,5.16,27440
16342,2.21,Premium,H,I1,62.2,58.0,6535,8.31,8.27,5.16,16341
27409,2.16,Ideal,G,SI2,62.5,54.2,18001,8.23,8.27,5.16,27408
25052,2.17,Premium,J,SI2,62.3,58.0,13556,8.31,8.26,5.16,25051
24564,2.18,Very Good,J,SI2,62.6,58.0,12853,8.23,8.25,5.16,24563
27509,2.19,Premium,E,SI2,62.4,61.0,18232,8.31,8.23,5.16,27508
24635,2.18,Premium,J,SI2,62.6,58.0,12970,8.25,8.23,5.16,24634
25491,2.18,Ideal,F,SI2,62.6,55.0,14277,8.27,8.22,5.16,25490
27606,2.09,Good,F,SI2,63.4,55.0,18472,8.11,8.18,5.16,27605
25347,2.14,Very Good,J,VS2,62.8,57.0,14065,8.27,8.16,5.16,25346
25726,2.03,Fair,H,SI1,65.4,58.0,14646,7.91,7.88,5.16,25725
22755,2.01,Fair,H,SI2,65.3,56.0,10772,7.95,7.86,5.16,22754
16916,2.03,Fair,F,I1,65.6,56.0,6753,7.89,7.86,5.16,16915
15941,2.03,Fair,G,I1,66.3,56.0,6377,7.81,7.75,5.16,15940
27624,2.0,Fair,G,VS2,67.6,58.0,18515,7.65,7.61,5.16,27623
26760,2.25,Ideal,I,SI2,60.5,56.0,16575,8.49,8.54,5.15,26759
27583,2.26,Premium,H,SI1,60.3,58.0,18426,8.56,8.51,5.15,27582
27560,2.22,Ideal,I,VS2,61.3,56.0,18363,8.36,8.45,5.15,27559
26173,2.19,Ideal,I,SI2,61.5,57.0,15509,8.31,8.44,5.15,26172
26112,2.2,Ideal,J,VS2,61.6,57.0,15384,8.34,8.39,5.15,26111
25931,2.2,Ideal,I,VS1,61.4,57.0,15092,8.41,8.37,5.15,25930
27630,2.22,Ideal,I,VS2,61.3,56.0,18531,8.45,8.36,5.15,27629
26797,2.24,Premium,H,SI2,61.4,57.0,16656,8.43,8.35,5.15,26796
26823,2.17,Ideal,I,SI1,62.1,57.0,16716,8.26,8.32,5.15,26822
26178,2.24,Premium,I,SI2,61.9,58.0,15515,8.36,8.29,5.15,26177
26875,2.21,Premium,F,SI1,62.1,59.0,16804,8.33,8.26,5.15,26874
26300,2.19,Premium,H,SI1,62.3,62.0,15801,8.27,8.25,5.15,26299
27444,2.11,Very Good,F,SI2,63.5,55.0,18071,8.08,8.13,5.15,27443
23687,2.06,Good,J,SI1,64.1,56.0,11746,7.97,8.09,5.15,23686
25200,2.1,Very Good,H,SI2,63.3,57.0,13790,8.2,8.08,5.15,25199
23979,2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15,23978
23980,2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15,23979
26388,2.01,Good,H,SI2,64.0,51.0,15888,8.08,8.01,5.15,26387
15152,2.06,Good,H,I1,64.3,58.0,6091,8.03,7.99,5.15,15151
27196,2.01,Good,I,VS2,65.0,57.0,17497,7.85,7.99,5.15,27195
24491,2.0,Fair,H,VS2,65.2,56.0,12765,7.92,7.87,5.15,24490
24309,2.0,Fair,H,SI2,65.9,58.0,12554,7.84,7.8,5.15,24308
22852,2.01,Fair,G,SI2,65.9,57.0,10887,7.85,7.78,5.15,22851
22853,2.01,Fair,G,SI2,65.9,57.0,10887,7.85,7.78,5.15,22852
26265,2.01,Fair,I,VS2,66.3,57.0,15729,7.79,7.74,5.15,26264
23176,2.0,Fair,J,SI1,66.4,55.0,11189,7.82,7.67,5.15,23175
23878,2.24,Premium,J,VS1,60.9,58.0,11970,8.46,8.41,5.14,23877
27477,2.23,Premium,I,VS2,61.2,58.0,18149,8.43,8.36,5.14,27476
25952,2.16,Ideal,I,SI2,61.9,54.0,15124,8.29,8.33,5.14,25951
22292,2.18,Very Good,E,I1,62.0,60.0,10340,8.25,8.33,5.14,22291
26876,2.23,Premium,G,SI2,61.4,58.0,16805,8.41,8.32,5.14,26875
25814,2.16,Very Good,H,SI2,62.3,60.0,14824,8.19,8.31,5.14,25813
27218,2.19,Premium,H,SI2,61.7,58.0,17554,8.38,8.28,5.14,27217
25654,2.14,Very Good,J,SI1,62.3,59.0,14556,8.24,8.26,5.14,25653
25974,2.16,Very Good,G,SI2,62.6,55.0,15166,8.2,8.25,5.14,25973
25185,2.18,Ideal,I,VS2,62.0,57.0,13769,8.35,8.24,5.14,25184
26982,2.12,Ideal,I,VS2,62.7,56.0,17068,8.16,8.24,5.14,26981
23475,2.16,Premium,H,SI2,62.3,57.0,11473,8.29,8.22,5.14,23474
26411,2.14,Very Good,I,VS2,62.8,59.0,15931,8.16,8.21,5.14,26410
26634,2.11,Ideal,D,SI2,62.7,56.0,16404,8.25,8.18,5.14,26633
26525,2.02,Very Good,I,VS2,63.2,53.0,16179,8.09,8.18,5.14,26524
27602,2.1,Ideal,H,SI2,63.1,55.0,18462,8.17,8.13,5.14,27601
26043,2.07,Very Good,I,SI2,63.1,57.0,15245,8.2,8.1,5.14,26042
25299,2.08,Good,I,SI2,63.8,58.0,13956,8.02,8.1,5.14,25298
25391,2.08,Good,I,SI2,63.8,58.0,14084,8.1,8.02,5.14,25390
27644,2.02,Fair,H,VS2,64.5,57.0,18565,8.0,7.95,5.14,27643
26325,2.1,Fair,F,SI2,64.7,61.0,15827,7.97,7.92,5.14,26324
26190,2.0,Fair,D,SI1,64.8,58.0,15540,7.98,7.89,5.14,26189
17961,2.0,Fair,F,I1,64.9,57.0,7258,7.99,7.82,5.14,17960
24992,2.02,Fair,H,SI1,66.3,57.0,13502,7.71,7.79,5.14,24991
23872,2.0,Fair,J,VS2,65.4,58.0,11966,7.96,7.75,5.14,23871
16328,2.0,Fair,F,I1,66.1,57.0,6532,7.84,7.7,5.14,16327
25452,2.0,Fair,G,SI2,66.5,56.0,14208,7.75,7.7,5.14,25451
26264,2.01,Ideal,I,VS2,66.7,56.0,15729,7.75,7.65,5.14,26263
27429,2.25,Premium,I,SI1,60.1,60.0,18034,8.55,8.51,5.13,27428
27541,2.24,Ideal,I,SI1,60.5,59.0,18299,8.45,8.5,5.13,27540
27413,2.25,Premium,D,SI2,60.4,59.0,18007,8.54,8.48,5.13,27412
26436,2.21,Premium,G,SI2,60.7,62.0,15970,8.48,8.42,5.13,26435
27272,2.21,Premium,I,SI1,61.1,59.0,17714,8.42,8.37,5.13,27271
25916,2.2,Premium,J,VS1,61.7,59.0,15064,8.3,8.34,5.13,25915
25991,2.2,Premium,J,VS1,61.7,59.0,15201,8.34,8.3,5.13,25990
27308,2.17,Ideal,H,SI2,62.0,56.0,17805,8.25,8.29,5.13,27307
26276,2.17,Very Good,I,SI1,62.1,61.0,15760,8.24,8.27,5.13,26275
25775,2.11,Very Good,I,SI1,62.4,53.0,14740,8.17,8.27,5.13,25774
24913,2.19,Premium,J,SI2,61.8,60.0,13355,8.35,8.25,5.13,24912
24636,2.14,Premium,I,SI2,62.1,58.0,12970,8.31,8.23,5.13,24635
24249,2.15,Premium,H,SI2,62.2,56.0,12458,8.29,8.2,5.13,24248
24780,2.13,Premium,J,SI2,62.6,58.0,13148,8.21,8.18,5.13,24779
25320,2.11,Premium,J,SI1,62.4,58.0,13996,8.27,8.17,5.13,25319
25537,2.14,Ideal,G,SI2,62.9,56.0,14359,8.18,8.14,5.13,25536
25633,2.06,Ideal,I,SI2,63.3,54.0,14505,8.09,8.14,5.13,25632
26857,2.1,Premium,E,SI2,62.9,59.0,16783,8.18,8.13,5.13,26856
27663,2.1,Ideal,H,SI1,62.9,57.0,18648,8.19,8.12,5.13,27662
25859,2.04,Good,F,SI2,64.0,57.0,14936,8.04,7.98,5.13,25858
23584,2.0,Fair,H,SI2,65.2,55.0,11600,7.9,7.85,5.13,23583
26623,2.02,Fair,D,SI1,65.0,55.0,16386,7.94,7.84,5.13,26622
49190,0.51,Ideal,E,VS1,61.8,55.0,2075,5.15,31.8,5.12,49189
26793,2.38,Premium,H,SI1,58.2,60.0,16643,8.81,8.78,5.12,26792
25951,2.35,Very Good,I,SI2,58.5,57.0,15122,8.72,8.77,5.12,25950
27404,2.24,Ideal,F,SI2,60.3,59.0,17989,8.47,8.5,5.12,27403
27612,2.21,Very Good,F,SI2,61.0,58.0,18483,8.36,8.43,5.12,27611
26629,2.19,Very Good,I,SI1,60.7,60.0,16397,8.46,8.4,5.12,26628
25773,2.18,Very Good,I,SI2,61.4,59.5,14735,8.31,8.37,5.12,25772
26942,2.2,Premium,H,SI2,61.1,59.0,16996,8.41,8.35,5.12,26941
27110,2.16,Ideal,E,SI2,61.4,57.0,17263,8.36,8.33,5.12,27109
27629,2.14,Ideal,H,SI1,61.5,57.0,18528,8.36,8.29,5.12,27628
27320,2.18,Premium,G,SI2,61.9,60.0,17841,8.24,8.29,5.12,27319
26261,2.13,Ideal,I,SI2,62.0,55.0,15718,8.25,8.27,5.12,26260
27528,2.13,Ideal,H,SI1,62.2,55.0,18275,8.2,8.27,5.12,27527
27270,2.11,Ideal,I,VS2,62.2,55.0,17712,8.2,8.26,5.12,27269
27411,2.18,Premium,G,SI2,61.9,60.0,18003,8.29,8.24,5.12,27410
25093,2.15,Very Good,J,SI1,62.4,60.0,13622,8.18,8.24,5.12,25092
27596,2.13,Ideal,H,SI1,62.2,55.0,18442,8.27,8.2,5.12,27595
25168,2.15,Premium,J,SI1,62.4,60.0,13746,8.24,8.18,5.12,25167
24438,2.12,Premium,H,SI2,62.3,58.0,12693,8.25,8.16,5.12,24437
25978,2.1,Premium,G,SI2,62.6,56.0,15175,8.2,8.16,5.12,25977
22432,2.1,Ideal,I,SI2,63.0,56.0,10457,8.18,8.15,5.12,22431
24176,2.13,Ideal,I,SI2,62.6,56.0,12356,8.21,8.14,5.12,24175
26452,2.07,Very Good,H,SI2,63.3,56.0,15992,8.1,8.08,5.12,26451
19019,2.11,Very Good,G,I1,63.2,57.0,7834,8.13,8.07,5.12,19018
26902,2.03,Ideal,H,SI1,64.4,54.0,16900,7.97,7.92,5.12,26901
24943,2.02,Fair,J,VS1,64.6,59.0,13399,7.95,7.9,5.12,24942
24672,2.07,Fair,D,SI2,64.5,60.0,13016,7.99,7.88,5.12,24671
26266,2.01,Ideal,I,VS2,64.8,55.0,15729,7.91,7.87,5.12,26265
26834,2.01,Ideal,H,SI1,65.1,56.0,16733,7.91,7.84,5.12,26833
23137,2.01,Fair,E,SI2,65.5,56.0,11156,7.84,7.79,5.12,23136
25179,2.0,Fair,I,SI1,65.9,60.0,13764,7.8,7.73,5.12,25178
25447,2.0,Fair,H,VS1,66.0,56.0,14199,7.79,7.72,5.12,25446
25816,2.31,Very Good,J,VS2,59.7,60.0,14830,8.53,8.59,5.11,25815
25771,2.23,Very Good,J,VS2,61.0,58.0,14732,8.36,8.39,5.11,25770
25836,2.23,Premium,J,VS2,61.0,58.0,14867,8.39,8.36,5.11,25835
25331,2.21,Premium,H,SI2,61.3,60.0,14032,8.35,8.33,5.11,25330
25507,2.21,Premium,H,SI2,61.3,60.0,14299,8.35,8.33,5.11,25506
26979,2.15,Ideal,H,SI2,61.8,57.0,17063,8.24,8.3,5.11,26978
27336,2.16,Premium,J,VVS1,61.5,58.0,17891,8.36,8.26,5.11,27335
24899,2.14,Premium,J,SI2,61.5,59.0,13326,8.3,8.25,5.11,24898
27088,2.15,Ideal,H,SI2,61.8,57.0,17219,8.3,8.24,5.11,27087
25078,2.11,Premium,G,SI2,62.2,58.0,13598,8.19,8.23,5.11,25077
26828,2.11,Ideal,I,VS1,61.9,57.0,16723,8.28,8.22,5.11,26827
27278,2.12,Ideal,F,SI2,62.3,57.0,17730,8.19,8.22,5.11,27277
26988,2.13,Premium,H,SI2,62.3,57.0,17073,8.24,8.16,5.11,26987
25176,2.13,Premium,F,SI2,62.4,58.0,13760,8.22,8.16,5.11,25175
23101,2.09,Ideal,G,SI2,62.5,57.0,11119,8.21,8.14,5.11,23100
26663,2.1,Very Good,H,SI2,63.0,57.0,16479,8.08,8.13,5.11,26662
26844,2.07,Ideal,J,VVS2,62.7,54.0,16769,8.17,8.12,5.11,26843
27084,2.05,Ideal,J,VVS2,62.7,56.0,17214,8.18,8.11,5.11,27083
23764,2.1,Good,I,SI2,62.9,64.0,11818,8.15,8.1,5.11,23763
25820,2.09,Ideal,I,SI2,63.0,57.0,14838,8.13,8.09,5.11,25819
26786,2.1,Ideal,H,SI2,63.0,57.0,16629,8.13,8.08,5.11,26785
21339,2.04,Very Good,J,SI2,63.4,55.0,9482,8.07,8.04,5.11,21338
24118,2.01,Very Good,I,SI1,63.5,55.0,12271,8.07,8.01,5.11,24117
25314,2.07,Good,I,SI1,63.6,58.0,13993,8.09,7.99,5.11,25313
26118,2.01,Good,D,SI2,64.6,55.0,15394,7.85,7.98,5.11,26117
23136,2.0,Fair,G,SI2,65.1,54.0,11156,7.88,7.82,5.11,23135
24073,2.21,Very Good,J,SI2,60.6,62.0,12215,8.37,8.45,5.1,24072
25191,2.17,Very Good,J,SI2,60.8,59.0,13782,8.37,8.41,5.1,25190
24495,2.23,Premium,J,SI2,60.5,61.0,12770,8.47,8.4,5.1,24494
26217,2.15,Ideal,J,VS1,60.9,55.0,15613,8.35,8.39,5.1,26216
24154,2.21,Premium,J,SI2,60.6,62.0,12327,8.45,8.37,5.1,24153
20806,2.16,Ideal,F,I1,61.0,57.0,9036,8.4,8.32,5.1,20805
23888,2.15,Premium,G,SI2,61.2,58.0,11985,8.42,8.3,5.1,23887
27687,2.18,Premium,F,SI1,61.2,60.0,18717,8.38,8.3,5.1,27686
25632,2.12,Ideal,J,SI1,62.1,56.0,14503,8.17,8.25,5.1,25631
26894,2.04,Very Good,I,VS2,62.5,58.0,16874,8.09,8.22,5.1,26893
23908,2.12,Very Good,J,SI2,62.3,61.0,12030,8.16,8.21,5.1,23907
25234,2.14,Ideal,I,VS2,62.2,57.0,13844,8.22,8.19,5.1,25233
26232,2.08,Premium,I,VVS1,62.2,58.0,15654,8.22,8.18,5.1,26231
27407,2.09,Ideal,I,VS2,62.5,56.0,17999,8.13,8.17,5.1,27406
25247,2.09,Premium,J,SI1,62.2,59.0,13864,8.23,8.16,5.1,25246
26382,2.08,Premium,E,SI2,62.3,59.0,15873,8.22,8.16,5.1,26381
27167,2.14,Premium,I,VS2,62.3,58.0,17416,8.22,8.16,5.1,27166
23983,2.12,Premium,J,SI2,62.3,61.0,12140,8.21,8.16,5.1,23982
26659,2.12,Ideal,H,SI2,62.4,57.0,16466,8.19,8.16,5.1,26658
25137,2.11,Premium,I,SI2,62.3,56.0,13701,8.23,8.13,5.1,25136
24925,2.13,Premium,I,SI1,62.5,60.0,13370,8.18,8.13,5.1,24924
27506,2.09,Very Good,I,VS1,62.9,57.0,18215,8.09,8.13,5.1,27505
24990,2.09,Very Good,I,SI2,63.1,60.0,13500,8.04,8.12,5.1,24989
26960,2.04,Premium,I,VS2,62.5,58.0,17028,8.22,8.09,5.1,26959
26437,2.06,Ideal,F,SI2,62.7,57.0,15970,8.19,8.09,5.1,26436
27128,2.04,Very Good,I,SI1,62.9,54.0,17323,8.16,8.08,5.1,27127
26514,2.05,Good,G,SI2,63.7,61.0,16148,7.99,8.03,5.1,26513
27595,2.0,Ideal,H,SI1,63.9,54.0,18440,7.92,8.0,5.1,27594
24541,2.01,Very Good,H,SI2,63.4,56.0,12829,8.09,7.99,5.1,24540
20428,2.01,Good,I,SI2,63.8,57.0,8780,8.0,7.95,5.1,20427
26578,2.01,Ideal,I,SI1,64.8,62.0,16287,7.92,7.82,5.1,26577
13930,2.0,Fair,I,I1,66.0,60.0,5667,7.78,7.74,5.1,13929
25276,2.28,Premium,H,SI1,59.3,58.0,13919,8.6,8.56,5.09,25275
24605,2.23,Premium,H,SI2,59.4,59.0,12921,8.6,8.54,5.09,24604
26742,2.2,Ideal,H,SI2,60.0,58.0,16530,8.47,8.5,5.09,26741
26134,2.2,Very Good,I,SI2,60.2,60.0,15424,8.42,8.49,5.09,26133
20861,2.17,Premium,F,I1,60.7,59.0,9078,8.43,8.35,5.09,20860
24663,2.15,Ideal,I,SI1,60.9,56.0,13006,8.38,8.33,5.09,24662
26283,2.14,Very Good,I,SI1,61.3,61.0,15769,8.28,8.32,5.09,26282
27469,2.14,Very Good,E,SI2,61.5,58.0,18125,8.24,8.31,5.09,27468
25724,2.11,Ideal,J,VS2,61.2,55.0,14638,8.33,8.3,5.09,25723
26397,2.14,Premium,I,SI1,61.3,61.0,15913,8.32,8.28,5.09,26396
27105,2.12,Premium,I,VS2,61.5,58.0,17254,8.3,8.26,5.09,27104
24010,2.11,Ideal,H,SI2,61.5,57.0,12179,8.3,8.25,5.09,24009
27535,2.14,Premium,E,SI2,61.5,58.0,18291,8.31,8.24,5.09,27534
26599,2.04,Ideal,H,SI2,62.0,56.0,16319,8.18,8.23,5.09,26598
26625,2.14,Premium,H,VS2,61.7,58.0,16390,8.28,8.22,5.09,26624
26944,2.09,Premium,H,SI2,62.1,58.0,17001,8.17,8.22,5.09,26943
27243,2.07,Ideal,G,SI2,62.2,54.0,17614,8.16,8.21,5.09,27242
25506,2.06,Very Good,I,SI2,62.3,57.0,14298,8.12,8.2,5.09,25505
25906,2.1,Ideal,H,SI1,61.7,53.0,15035,8.3,8.19,5.09,25905
26517,2.12,Very Good,H,SI2,62.3,59.0,16151,8.15,8.19,5.09,26516
27022,2.09,Premium,H,SI2,62.1,58.0,17156,8.22,8.17,5.09,27021
25384,2.05,Very Good,I,SI2,62.8,56.0,14071,8.1,8.12,5.09,25383
25198,2.04,Premium,H,SI2,62.8,57.0,13790,8.13,8.08,5.09,25197
24800,2.03,Premium,I,SI2,63.0,56.0,13182,8.12,8.05,5.09,24799
25199,2.04,Very Good,H,SI2,63.2,58.0,13790,8.1,8.0,5.09,25198
24819,2.08,Very Good,H,SI2,63.4,59.0,13206,8.06,8.0,5.09,24818
24868,2.02,Good,I,SI1,64.3,56.0,13286,7.85,7.99,5.09,24867
25934,2.01,Good,E,SI1,63.8,55.0,15093,8.0,7.96,5.09,25933
22615,2.02,Good,J,SI2,64.4,60.0,10666,7.87,7.93,5.09,22614
24312,2.0,Good,I,SI1,63.9,57.0,12554,8.01,7.91,5.09,24311
24414,2.0,Good,G,SI2,64.3,56.0,12654,7.93,7.89,5.09,24413
23635,2.0,Fair,H,SI2,64.5,56.0,11655,7.93,7.86,5.09,23634
21787,2.02,Fair,J,SI2,64.6,55.0,9853,7.93,7.84,5.09,21786
26092,2.0,Fair,E,SI1,65.7,60.0,15330,7.7,7.8,5.09,26091
23850,2.0,Fair,G,SI1,65.5,58.0,11935,7.82,7.73,5.09,23849
24740,2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08,24739
25903,2.19,Premium,I,SI2,60.8,60.0,15032,8.34,8.38,5.08,25902
25339,2.3,Premium,H,SI2,60.6,59.0,14042,8.4,8.37,5.08,25338
25340,2.3,Premium,H,SI2,60.6,59.0,14042,8.4,8.37,5.08,25339
26393,2.2,Premium,G,SI2,60.4,60.0,15897,8.44,8.36,5.08,26392
25487,2.14,Ideal,I,SI2,60.7,57.0,14267,8.4,8.34,5.08,25486
25975,2.19,Premium,I,SI2,60.8,60.0,15169,8.38,8.34,5.08,25974
27557,2.07,Ideal,F,SI2,61.5,55.0,18344,8.23,8.28,5.08,27556
24023,2.1,Very Good,J,SI2,62.0,62.0,12196,8.17,8.23,5.08,24022
26175,2.1,Ideal,I,SI2,61.9,56.0,15511,8.2,8.22,5.08,26174
26530,2.11,Very Good,G,SI2,62.2,60.0,16188,8.15,8.19,5.08,26529
27328,2.11,Very Good,E,SI2,62.4,61.0,17871,8.1,8.19,5.08,27327
24142,2.1,Premium,J,SI2,62.0,62.0,12308,8.23,8.17,5.08,24141
26602,2.11,Premium,G,SI2,62.2,60.0,16336,8.19,8.15,5.08,26601
27471,2.08,Very Good,E,SI2,62.4,60.0,18128,8.13,8.15,5.08,27470
24398,2.08,Very Good,J,SI1,62.6,58.0,12637,8.09,8.15,5.08,24397
24122,2.12,Ideal,I,SI1,62.2,57.0,12284,8.21,8.14,5.08,24121
26885,2.09,Very Good,F,SI2,62.7,61.0,16824,8.07,8.14,5.08,26884
27284,2.03,Very Good,G,SI2,62.7,55.0,17752,8.07,8.14,5.08,27283
27244,2.08,Premium,H,SI1,62.6,59.0,17617,8.1,8.13,5.08,27243
26620,2.0,Very Good,E,SI2,63.1,53.0,16380,7.99,8.11,5.08,26619
26260,2.03,Ideal,G,SI2,62.6,56.0,15717,8.15,8.1,5.08,26259
27394,2.04,Very Good,H,SI1,63.0,58.0,17952,8.03,8.1,5.08,27393
27118,2.05,Premium,E,SI2,62.5,56.0,17294,8.17,8.08,5.08,27117
22227,2.04,Ideal,I,SI2,62.8,57.0,10282,8.11,8.07,5.08,22226
25434,2.04,Premium,H,SI2,62.8,58.0,14184,8.11,8.06,5.08,25433
26197,2.01,Very Good,G,SI2,63.3,58.0,15563,8.01,8.05,5.08,26196
27601,2.03,Ideal,F,SI2,63.3,55.0,18458,7.96,8.05,5.08,27600
26551,2.06,Ideal,G,SI2,62.9,56.0,16235,8.13,8.04,5.08,26550
23474,2.03,Ideal,I,SI1,62.9,55.0,11472,8.11,8.04,5.08,23473
27461,2.04,Premium,H,SI1,63.0,58.0,18115,8.1,8.03,5.08,27460
26580,2.0,Good,I,VS2,63.6,60.0,16291,7.95,8.03,5.08,26579
24117,2.01,Very Good,G,SI2,63.3,56.0,12271,8.06,8.01,5.08,24116
24492,2.03,Very Good,D,SI2,63.1,59.0,12765,8.12,7.99,5.08,24491
24754,2.03,Good,D,SI2,63.1,59.0,13109,8.12,7.99,5.08,24753
26409,2.01,Very Good,H,VS1,63.5,53.0,15930,8.04,7.97,5.08,26408
24977,2.0,Good,H,SI2,63.6,57.0,13480,8.01,7.97,5.08,24976
24332,2.02,Fair,I,SI2,64.5,60.0,12592,7.94,7.82,5.08,24331
25065,2.01,Fair,H,SI2,65.8,63.0,13587,7.77,7.68,5.08,25064
26798,2.21,Premium,F,SI2,59.6,60.0,16657,8.53,8.49,5.07,26797
27473,2.21,Ideal,G,SI2,60.2,60.0,18128,8.38,8.47,5.07,27472
26154,2.18,Premium,J,VS2,60.1,58.0,15465,8.46,8.41,5.07,26153
27152,2.17,Ideal,I,SI1,60.4,56.0,17381,8.43,8.36,5.07,27151
25520,2.16,Premium,J,SI1,60.5,59.0,14328,8.41,8.35,5.07,25519
27608,2.19,Ideal,H,SI1,60.6,57.0,18475,8.39,8.35,5.07,27607
27189,2.18,Very Good,G,SI2,61.0,60.0,17475,8.29,8.33,5.07,27188
27237,2.1,Premium,J,VVS1,61.3,58.0,17606,8.29,8.24,5.07,27236
24123,2.12,Ideal,H,SI2,61.4,57.0,12284,8.28,8.24,5.07,24122
22609,2.22,Very Good,J,SI2,61.2,63.0,10662,8.33,8.23,5.07,22608
26160,2.07,Ideal,H,SI2,61.9,55.0,15475,8.15,8.23,5.07,26159
27410,2.09,Premium,F,SI2,61.7,59.0,18002,8.23,8.21,5.07,27409
26207,2.09,Ideal,H,SI2,62.0,59.0,15589,8.15,8.2,5.07,26206
27468,2.08,Ideal,G,SI2,61.8,56.0,18124,8.22,8.18,5.07,27467
26610,2.1,Premium,F,SI2,62.1,59.0,16357,8.16,8.18,5.07,26609
24468,2.02,Ideal,J,SI2,62.2,57.0,12736,8.11,8.18,5.07,24467
26339,2.07,Very Good,I,SI1,62.3,60.0,15847,8.12,8.16,5.07,26338
26424,2.05,Very Good,H,SI2,62.4,58.0,15949,8.1,8.15,5.07,26423
25406,2.06,Ideal,I,SI2,62.4,55.0,14120,8.1,8.14,5.07,25405
26603,2.07,Ideal,I,SI2,62.0,55.0,16337,8.22,8.12,5.07,26602
27476,2.03,Premium,H,VS2,62.1,56.0,18139,8.2,8.12,5.07,27475
26455,2.07,Premium,I,SI1,62.3,60.0,15992,8.16,8.12,5.07,26454
24440,2.04,Ideal,J,SI1,62.6,55.0,12696,8.08,8.12,5.07,24439
26219,2.04,Very Good,H,SI2,62.7,56.0,15618,8.06,8.12,5.07,26218
25584,2.01,Very Good,H,SI2,62.9,55.0,14426,8.03,8.09,5.07,25583
21846,2.04,Premium,G,I1,62.4,58.0,9905,8.17,8.08,5.07,21845
26278,2.04,Premium,H,SI2,62.7,56.0,15760,8.12,8.06,5.07,26277
24811,2.06,Premium,I,SI2,62.7,60.0,13198,8.11,8.06,5.07,24810
25073,2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07,25072
27256,2.02,Very Good,H,SI1,63.4,60.0,17672,7.96,8.04,5.07,27255
24417,2.08,Premium,H,SI2,62.8,60.0,12655,8.12,8.03,5.07,24416
26746,2.0,Good,I,VS2,63.3,56.0,16544,7.98,8.03,5.07,26745
20200,2.02,Premium,J,SI2,63.0,58.0,8640,8.07,8.02,5.07,20199
26372,2.02,Very Good,G,SI2,63.1,56.0,15848,8.06,8.02,5.07,26371
23477,2.02,Very Good,J,SI2,63.5,57.0,11475,7.94,8.02,5.07,23476
27418,2.0,Good,H,VS2,63.8,59.0,18023,7.88,8.01,5.07,27417
26893,2.0,Very Good,H,SI1,63.3,59.0,16872,8.02,8.0,5.07,26892
26328,2.01,Good,G,SI2,63.6,59.0,15832,7.95,8.0,5.07,26327
25115,2.02,Very Good,H,SI2,63.1,54.0,13655,8.09,7.99,5.07,25114
26810,2.0,Very Good,I,VS2,63.3,56.0,16694,8.03,7.98,5.07,26809
24282,2.05,Very Good,G,SI1,63.4,58.0,12515,8.03,7.96,5.07,24281
26439,2.01,Good,G,SI2,63.6,59.0,15977,8.0,7.95,5.07,26438
26163,2.0,Very Good,G,SI2,63.5,55.0,15485,8.03,7.93,5.07,26162
26252,2.05,Very Good,H,VS2,63.5,62.0,15701,8.05,7.91,5.07,26251
26879,2.01,Very Good,I,VS1,64.4,56.0,16811,7.84,7.9,5.07,26878
27345,2.0,Good,G,VS2,64.1,55.0,17898,7.94,7.88,5.07,27344
23409,2.0,Good,I,SI2,64.2,52.0,11400,7.91,7.88,5.07,23408
24429,2.01,Good,I,SI2,64.6,57.0,12681,7.82,7.88,5.07,24428
17223,1.83,Fair,H,I1,68.0,57.0,6887,7.47,7.44,5.07,17222
